Location Name,Title,Text,Rating,Year,Month,Day
28,Would not recommend for detail-oriented people,"At first sight it seems stunning before you start notice details which should not be at 5* hotel. By arriving we had already known about hotel history, and it was slightly shabby, especially in the room. In the beginning it seemed as highlight (due to history again) but during week we felt that there is too much of this shabby and it is looked as poor condition. We had higher expectations from breakfast, we ordered it only once – cold scrambled eggs and worst cup of coffee. Room details: curtain was not fixed properly; a spiderweb on the wall; damaged electrical socket. During week only once we got all bathroom amenities, other days always something was missed (especially cotton buds complect). Once the room’s door was not closed properly. In addition, it was found out that hotel shuttle is not available anymore, before Covid times it worked regularly. Summarizing, it seems that hotel is cutting costs from whatever is possible. From pluses: a view, friendly staff and big comfortable bed. Anyway, minuses outweigh much the pluses.",3,2023,03,02
28,Would have been 5 stars except for a few issues,"A beautiful hotel, lovely rooms and communal areas,  with great staff.

Special mention to Natalia on reception  - permanently cheerful, helpful and pleasant. Also Sergei who welcomed us upon arrival and helped with bags. And Giselle on night reception. All a credit to your hotel.

All of the staff we encountered were helpful.

We changed rooms on our second day, to a room with a balcony. This room was as nice as the first but the tv didn't work (not the end of the world) and when I came to use the bath, there was no plug, a trickle of water, and the water was cold. When I phoned reception,  they sent maintenance up , but there was nothing they could do that late in the day and said it would be repaired the next day whilst we were out. We were offered an alternative room but felt that was unecessary as the shower worked perfectly. When we returned from a long day out the next day, the tap still didn't work, and the water was still cold. Disappointing, but dealt with admirably by both Natalia and Giselle - much appreciated. I hope I have spelled everyones name correctly. 

The hotel itself is beautiful,  smells lovely too.

We had a treatment in the spa - a gorgeous spa and Mary and Carolina were great therapists.

You will need a car or a taxi to go out, there aren't any bars or restaurants nearby. One restaurant at the hotel was closed (maybe because it was late in the year), and the restaurant we used had a fairly limited choice. 

We wouldn't hesitate to return. Even though we experienced a few issues, they were dealt with in such a good manner, we were genuinely impressed. Thank you.",4,2022,11,13
28,Fantastic Hotel and Staff,"My family loved staying at this hotel. Not only was the hotel amazing, but especially the staff. The breakfast was delicious and the restaurant serves great food with a beautiful view of Barcelona. A super attraction esp. for kids is the swimming pool. View from the hotel is breath-taking. I hope we will return to the hotel in the future. I highly recommend this hotel.",5,2022,10,16
28,Gorgeous hotel and great service,"We stayed at the hotel for our anniversary and we couldn’t be happier! We were treated wonderfully and the staff at reception were fantastic! Warm and friendly and not at all stiff! The building is so beautiful and the rooms are to die for. Fantastic wooden floors and massive bathroom and bedroom. The terrace room are wonderful as the view from there is amazing. 
Very classy and stylish without being stuck up.attention to detail and staff was always very helpful! It’s very luxurious yet very warm and welcoming. 
The pool is just gorgeous and the view- well it’s quite extra ordinary! You definitely won’t be disappointed! It’s such an amazing hotel!",5,2022,09,18
28,Beautiful hotel just a bit too far from Barcelona,"Beautiful hotel, great views, great and very spacious rooms, amazing staff. Very stylish.
It is too far from Barcelona and it is a nightmare to try and get a taxi. The swimming pool water was cold.
Perfect for a family for a remote retreat if you don't want to enjoy Barcelona.",4,2022,09,10
28,Exceptional,The hotel was just perfect. We were warmly welcomed by Sergio. All the staff was extremely professional and kind. We stayed in a room with a big terrace overlooking the city. The room was comfortable and large with a big bathroom and the view which was breathtaking and will be the reason to come back again. The pool was refreshing after hot days down in Barcelona. The memory of staying in this hotel will not fade away.,5,2022,08,16
28,Unpleasant stay (compensated) but very pleasant view,"I will start with the main mishap.

We stayed there for two nights, when we arrived, we had a room booked for 2 adults and 1 child (8 years old). We were upgraded to the top suite. It was a duplex room with bed on the top floor, washroom, wardrobe and sitting area on the lower level. We were amazed with the upgrade and felt quite happy about it. We soon found out that the AC was not working in the bedroom. We complained and the staff said it will be looked into. We went out. When we came back at night, it was so hot! We went down and complained again only to be told that the only thing they can do is to close the ac completely and we can let the fresh breeze come on. Mind it, we were on the top floor on a hotel which is at the toppest point in Barcelona. I got upset that what kind of solution is this? When you know that my son is only 8 and there are no barriers on the window. I went down again and spoke the staff at the reception. This was all happening 11 pm at night! That guy came and said AC will not work, rooms are all occupied. I told him the only solution then is to bring the mattress down at the lower level. My husband and the staff brought the mattress down. We slept on the mattress of such a huge hotel! 

Next day we were told that they will find a solution, either room change or ac will get fixed. We went and reminded them. We were told, both cannot be done. It was quite apparent that the AC of that room was not working since before and will not work after as well. When I told them that we will not be paying for two days if we have to sleep on the mattress on the floor, we were offered free breakfast for a day and 100 Euros to spend in the restaurant.

Coming to the restaurant, the food choice is extremely limited, extremely. 

The best features and the reason for the rating:

- The view! 
- Only 7 mins walk to Sagrada Familia and Tibidabo amusement park
- The staff at reception and restaurant 
- housekeeping was also good and very efficient",3,2022,08,14
28,Best hotel experience I can remember,"The rooms, facilities, view and service were truly spectacular.  We loved staying a bit outside of Barcelona and up on the mountain.  Getting to the city was a quick, 15 minute cab ride.  I could go on at length about many things we liked about that place, but everything was just perfect.  I’d HIGHLY recommended this place and I don’t think I’ve ever given a 5/5 rating before.",5,2022,08,01
28,Back again....says it all!,"Great to see the hotel open again  and wr had an excellent 2 nights here celebrating our 40th wedding anniversary.  We had a great room with the signature lovely views over barcelona. Some minor rehabs to the fittings need to be addressed, but overall, the experience here is business as usual. 
The pool is as wonderful as ever, and the staff go more than the extra mile yo give a great experience. Am searching for another significant event to have an excuse to return!",5,2022,07,30
28,Bad experience,"Bad experience.  You know after a long day traveling all you wanna do is take a hot shower and go to bed. 

No hot water and the water you do get is

***GROSS DARK COLORED WATER FLOWS FROM SHOWER AND SINK FAUCETS*** 

The hotel has been neglected. It was probably nice five years ago but they really let to go. 

I’m very annoyed at this point.  If you’re considering this property keep in mind that it’s dilapidated uncapped and the management it’s not real concerned.",1,2022,06,11
28,"Incredible, personal service at a classic hotel","I can't say enough good things about this beautiful old hotel. The staff (Giselle and Marc at the front desk) were absolutely wonderful - helpful, friendly, professional, and kind. And my room was HUGE, with a terrace that faced the city. (The manager even sent up a bottle of sparkling wine to welcome me!) I needed urgent help with getting my Covid test and the staff went above and beyond to help me, taking a lot of stress off my trip. There's also an enormous, gorgeous L-shaped pool, half inside, half outside. And there's nowhere else to get this kind of view of the city. It was a perfectly fancy and memorable experience.",5,2022,06,07
28,What an amazing hotel and staff!!,"My pet we and I went on a road trip for a week to south Spain and back to Barcelona. We slept at 4 different 5 and 5 star hotels. Grand hotel la Florida was our last night in Spain.  
What an amazing choice! Can’t rate it higher cause the app doesn’t let me. 
The food!! An amazing staff to really make you feel the ***** hotel you are in so kind and genuinely friendly. The rooms amazing!!! Vintage in a 100% perfect and comfortable way. The bed was incredibly comfy. 
Over all EXCELENTE !! Don’t think twice guys it’s worth the money if that is what stops you. ",5,2020,01,31
28,Stunning and amazing place to stay!,The is a stunning hotel and we enjoyed every moment. We went with our 2 sons to celebrate my birthday. The staff were excellent to my sons. The hotel is excellent and will for sure go back soon! The views are stunning and location is excellent. A cab ride down to the centre is only 20 mins and worth staying up on the hills and enjoy the views.,5,2020,01,14
28,Three night stay,"Had a wonderful time at this lovely hotel.
We enjoyed exploring the tourist parts during the day then getting the shuttle back at 430 and relaxing in the spa area before having our evening meal in the bistro, the food and drinks are pricey and I didn't like paying 7 euro for a latte, but we have taken away fond memories from our trip and we also enjoyed facials in the spa which were very relaxing.
We found the staff particularly reception staff and the driver exceptional.",5,2020,01,12
28,Amazing stay. Can’t say enough.,"I don’t know where to start...the property, the views, or the incredible service. In short, it was all brilliant and our stay was amazing. 

We stayed at the Gran Hotel La Florida for the last two days of our Barcelona trip. The property is situated up on the mountain overlooking the city - the views are amazing. For context, it was about a 20-minute cab ride to the airport.

We had our two young kids and all of the hotel employees were great with them. We ordered room service one night and they brought up extra juice and chocolate milk for the kids. 

The property itself was beautiful. We spent a lot of time hanging out in the lobby bar area. The pool was incredible. Our room was very large and overlooked the city. 

Just amazing, we loved our stay!

",5,2019,12,25
28,Amazing hotel!,"We only went there for coffee, after our visit to Tibidabo park. The huge lounge is amazing! So cozy, warm and comfortable, so relaxing! There is a pool and a balcony with great view of the city. We payed 12 euros for 2 coffees but it surely worth it!",5,2019,12,11
28,Relaxing hotel,"We have stayed at this hotel a few times and i decided to take a few minutes to write a review because it is a place i always enjoy so much. The staff has always been courteous, professional and attentive. The rooms are airy and decorated in a classic style. I recommend the rooms overlooking the city and the forest. You have to bear in mind that this hotel is a bit further away from the city and it really feels like a relaxing retreat for me. The bar is very welcoming with various sofas to chill in and enjoy a drink. I absolutely love the pool.  Overall this place has a lot to offer. We were also a party of a wedding on one opportunity and it was perfect wedding  from the dining to the dancing party.  
Like i said this hotel has a lot to offer and i recommend it.",5,2019,11,28
28,"Stunning views, marvelous people but hotel is outdated ","The hotel is known for its views, which is 100% true. The staff is amazing and very friendly. The location of the hotel towards central barcelona is quite difficult since you need to go all the way down from the mountain every time you’d like to go and taxis are not coming that frequently. Indoor pool is good, but space is chilly because it is in one room with the gym, which is odd. The bar area is old fashioned, just like the rooms. Breakfast is excellent! We had preferred to give a 3.5/5 rating. The hotel pretends to be a 5star hotel, which it is at some points but not everything. ",4,2019,11,26
28,"5 star experience, amazing views","After 5 days in a downtown Barcelona hotel I decided to spend my last night in Barcelona in the mountains at this 5 star accomodation. My sea/city view room with balcony was beautiful. Really amazing views over Barcelona. Front desk (Guillem) and room service staff (Hugo) very friendly, professional and efficient. The food quality was good.  
The gym was disappointing, very small, and not much equipment and no weights at all. That should de improved. Welness sauna/pool was great and very well maintained and clean. I can recommend this hotel if you want to relax, enjoy the great views and for the welness area.",5,2019,11,21
28,I love this hotel!,"My husband and I have just returned from a short break at the Gran Florida. We have stayed at this hotel many times and it feels like I am returning home to family. A wonderful relaxing stay, beautiful views of Barcelona. The quality of the food is good and more importantly the staff are welcoming and ensure your stay is perfect. I would highly recommend this hotel and can’t wait to go back.",5,2019,11,10
28,Stunning views and service,"The drive up to the hotel is fantastic with incredible views of the city below and the hotel perched at the top of the mountain. We were greeted by friendly staff and a glass of Cava. Both our rooms were great and the facilities super.
You won't go wrong with the breakfast, whether you order in or go down for the buffet.
My only suggestion would be that they toss out the worn towels and gowns with holes.
It may not be convenient in terms of access to the city but very much worth a stay. 
The setting is straight out of a fairytale and made our honeymoon all that more magical.",4,2019,11,09
28,A magical one of a kind setting,"This hotel is really unlike any other. Its setting up on the mountain gives breath taking views of the city below. The style and decor is 1920s meets Gothica and it truly is unique. Pool is excellent, spa great & staff wonderful. The food and drink is priced reasonably and the breakfast is a good mix of spanish traditional and continental dishes. The warm and welcoming feel
of this hotel makes it perfect for a total unwind break, a place
to get away, disconnect and be inspired. Its wonderful",5,2019,11,06
28,Escape to tranquility,Had three nights at this hotel and had a fantastic day I was super pleased with the room. The cleanliness of you is to die for and was very lucky with the weather that we could be outside and enjoy the sunshine are you both breakfast and lunch in November did you use all the Barcelona fantastic only concern is that one night we decided to eat dinner there in the restaurant for dinner is I hate to say it not good at all I was very displeased with my me up in people decide they sent it back but clearly the night time cook is different from the last cook so stay there and eat breakfast and eat lunch go out for dinner,5,2019,11,06
28,Most amazing hotel with views to match,"Gran Hotel La Florida was the perfect luxury base for our recent trip to Barcelona. It is a wonderful hotel with staff who are so courteous and helpful.

We were lucky enough to be upgraded to a suite but having stayed here 12 years ago, all the rooms are fabulous. 

There is a shuttle bus a couple of times a day to take you into the city itself (as the hotel is situated on the top of a hill overlooking the city). 

Visit if you can 👍🏼",5,2019,11,02
28,"Magnificent views, 5 star hotel and great service",We had 3 fantastic nights at La Florida with amazing views over Barcelona. The hotel facilities were exceptional as was the service. The room was spacious and well appointed. There is a midrange bistro and a fine dining restaurant - both of which were excellent. Breakfast overlooking the city was inspiring. Highly recommend.,5,2019,10,26
28,"Great service, beautiful views but quite a drive into the city ","Stayed here in September with a friend. Very impressed with our room, beautiful views and very spacious. If you’re looking to chill out and relax this is a great spot. The indoor pool area could do with a little maintenance but overall we received great service and were able to take advantage of the free shuttle into town most days. Just be aware that it is a good 20 minutes out of the centre of Barcelona so if the shuttle isn’t available be prepared to pay for cabs. There are no restaurants nearby (walking distance) so you’re limited to the hotel. Hotel staff gave great recommendations though and it was easy enough to get a cab, but it’s worth accounting for an extra €50 per day for this. ",4,2019,10,20
28,Not a luxury hotel- old and terrible service,"We stayed last weekend in this hotel which was terrible. Its located next to a kids theme park which is very noisy as soon as you open the window let alone if staying in the garden. We expected  a serene luxury hotel in a quiet location but it turned out to be of low quality with an awful service. The only positive element which comes to my mind is the view. 

The check in was unpleasant. We had to wait, queue and wait gain. 
With a garden and a spa this should habe not been an issue except that the hotel does not have a relaxing lounge or spa area and the waiting experience turned out to be a torture. We went to the “spa” (which is not a real spa just a few cabins) and without receptionist to help us get a cabin key. Only after 30 min we were able to manage to get a therapist out of the treatment rooms to give us a key. The shower ( both in the mens changing room and female room) look very old and did not work properly and was overflowing. After the shower we went to the garden (although it was 24 degrees) the whole garden area was closed. Anyway it was very noisy with kids screaming from the kids attraction park glued to the garden area. We went to the restaurant  and were the only customers in the whole restaurant on a Saturday at 1 pm. The food was not good and although we were extremely hungry we ended up eating only bread with olive oil. The bill was high. After having “seen” the hotel we just wanted to leave. We went to the manager to tell him that we want to leave and would like a refund as we had already paid in advance. Obviously he refused, offered us to refund the lunch ( which at todays phone call he refused as he said he offered us complementary breakfast instead ) which we a) did not want or even use and b) be this was not what he initially offered.) 

Finally we stayed as we were very tiered.
There were insects in the room. ( Again all they offered is to send housekeeping with a spray).

The lights in the bathroom did not work. And the room was terribly noisy due to the road with many lorries every few seconds. 

Careful this is not a luxury hotel. Its very dated and the service is unacceptable.",1,2019,10,15
28,Room to improve,"Overall a lovely and cozy place, I will continue to come back. Charming and characterful place with patina. 
However a 5 star hotel requires, getting the small things right as well. 
Gym is in a desperate and bad condition and If you are up for a spa day, lower your expectations. Cleanliness and maintenance of the place is substandard.",3,2019,10,14
28,Mr,"So the good points. Very stunning hotel with the wow factor. Amazing upon arrival, very nice pool area and terrace. Had a massage and was fantastic if a little pricey but the girl that did it was amazing. 
Bad points. There are many. 
Expensive extras. I felt the charge for parking at £25 per night was unnecessary. I would expect this in a city centre hotel but not one 4 miles out. I booked this as it said parking available. I didn’t realise it would cost me extra. Also the shuttle is pretty pointless. Fully booked most days and last one back at 4pm. Had to use my own car to get to Barca so had to pay another £25 per day in the city. So £50 per day parking. Customer service is definitely not 5 star. We had an expensive bottle of wine on the terrace when we arrived, when our room was ready we asked for it to be taken to the room. It never arrived. When we went down for dinner I asked about it. They went and found it, brought it through and served it warm at room temp. 
The coffee machine didn’t work in our room so I mentioned it to reception that it was broken. She advised me that someone would look at it. I said we hadn’t been able to have a cup of coffee this morning but she said nothing. I certainly wasn’t going to buy one in the lounge at the prices they charge. I would have thought a 5 star establishment would have offered one free of charge as it should have been free in the room. Anyway the machine did work on our return but had broken again by the next morning. 
For some strange reason the light bulbs in our reading lights in our room were removed on our last night. Not sure why. Very odd, but made sitting on the sofa reading difficult in the evening. The jacuzzi in our room had to be filled up by staff when you wanted to use it. I had to ask 4 times before it was finally filled. On our first night we arrived back after dinner and room service had sorted our room. Which was very nice. The blinds were down but I wanted to see the city lights. So I used the remote to open them. Unfortunately 3 of them opened and 1 stayed down. So I pressed the down button expecting the 3 to come back down which they did, but the other one also unwound more then went back up and kept going over the top of the reel. Whacking the silk each time. This continued for about 5 minutes. We ended up sleeping with 1 blind up which meant that we were woken nice and early in the morning with the sunlight in our eyes. We told reception that they were broke and they were fixed by that evening. 
We asked reception if we needed to book for the gastronomic restaurant. They said they didn’t take bookings at reception, not sure why.. and sent us to the pool bar to book it. We spoke to the guy on the bar who said he would book it for us and guess what, we arrived for dinner and no reservation. The main problem with this hotel seems to be communication, no one really seems to care or pass messages on. No one takes ownership of making things happen. Also don’t buy a beer here. It cost us 6 euro for a small beer. Absolute rip off. Even down in the city centre at Catalan square, one of the main tourist places you can get a large beer in Hard Rock Cafe for 5euro., all the cafes were charging 2euro. Total rip off.",3,2019,10,11
28,HEAVEN!,"I proposed to my girlfriend here and she said yes. An absolutely divine experience from the moment we booked, until we left. We booked the large terrace room with stunning views of Barcelona and the coast. 

We visited at the time of the Spanish F1 GP (which was also amazing!) but the hotel was not really packed with F1 fans as it is a little out of the main Barcelona district and key points of interest, which was great for us. The pools, gym and sauna are also great and worth mentioning. 

We received a complimentary cake when we arrived which was a lovely touch, as is the daily turndown service. The only slight compliant is the room attracts flies and bugs, because it has huge open patio doors and windows, leading to the private terrace, as well as the local area being ""rural"". There is nothing else around there so do some shopping on your way there to stock up on supplies.",5,2019,10,10
28,"Great location, mediocre service, terrible food","The location is great, atop a hill above Barcelona (although you should accept 30 minutes drives each top you come and go to the center). The hotel is of rather ancient architecture, with a good level of refurbishment inside. 

The quality of service clearly is below average, the concept of being helpful and rigorous is not in the mood. Cleaning equipment left in the room, inroom breakfast left for the whole day, stupid wake-up call in the middle of the night - disappointing, at least. 

The worst is the food, which probably is cooked as an apology of surrealism. 

Note : some rooms are noisy because of the proximity of the Tibidabo amusement park.",2,2019,09,29
28,"HORROR HOTEL BED BUGS EVERYWHERE!!!! Super old!
Service catastrophe !!!Dirty pool!!!!!
Don’t visit u will be shocked!!","We stayed in the Gran hotel la Florida over our 2nd wedding anniversary from 7-10th of September.
We chose the hotel because it looks really good on the website especially the view !!!!
But as soon as we arrived we were shocked!!!
Nowhere on the internet u see that hat there is a street around the hotel which is super noisy!!!! Also most of the rooms are just on the street, above the high frequented street it’s super loud!!!
Also nobody says that there is a funfair NEXT to the hotel it’s incredibly noisy and soooo annoying! 
The pool has 15 degrees and is dirty like hell so no chance to get in.

But now let me tell you about the worst! 
From the first night on we had weird bites especially on our upper bodies but we thought ok mosquitos like everywhere. 
BUT NO !!!! Last day we were checking the the bed completely and also the linen to be sure we won’t forget something and then we found BED BUGS 🐜 IN THE BED!!!!!!! No joke there are bed bugs in the bed! See the photo I uploaded! 
We called the staff immediately but they said nothing cause the manager was not available they didn’t know where she was so nothing happened no apologies nothing !!  When we said we won’t pay the full night they said ok so we call the police. 
After some days we finally managed to contact the manger and guess what she told us, these are no bed bugs it’s a lint and they won’t even apologize. 
Well I got allergic to the bites and had to go to the doctor!
We made a complaint at the police !!! 

TRUST ME NEVER GO TO THIS HOTEL ITS JUST WASTE OF TIME AND HORRIBLE !!!",1,2019,09,17
28,Bliss,"The hotel is definitely a 5 star hotel, the staff were excellent, the rooms were large and well ventilated, well equipped to the warm weather with AC the hotel smelt amazing with quality products been used throughout. The gift shop is great as well. Only thing was if you did not request breakfast or dinner they can be quite expensive but they do have private free shuttle in/out the centre of Barcelona daily where you can have breakfast and lunch. 

The view from the top where it’s located is so beautiful where you see the entire Barcelona city inclusive of the sea. If you do not want to be in the hustle and bustle of central Barcelona or too close to the beach then it’s a perfect spot for RR.

The gym is a bit small and machines could be updated but that’s a minor complain.",5,2019,09,16
28,Exceptional! ,"Loved everything about this hotel where we stayed for two nights. Service was fantastic, food and drinks amazing. We had a mountain facing room where I didn’t expect to have much of a view but it had sensational views and could go to the terrace for views of the city. 

Room was large, great quality amenities. Very comfortable bed. 

Staff on front desk very helpful. Can not fault our stay here. 

",5,2019,09,12
28,Juste un grand merci,"Amazing stay at the Gran Hotel la Florida, we had the chance to enjoy and spend the night in one of the suite offering an unique view over Barcelona.
Quiet and clean common spaces, perfect location if you want to disconnect.
Pleasant breakfast area with natural light and lots of varieties at the buffet.
Special mention to Guillem, Sergio, Sergi and Roger for make us feel welcome and special at any moment.

Marina and Victoria",5,2019,09,09
28,"Excellent, quiet, comfortable, and great breakfast","Excellent breakfast. Quiet and peaceful location, yet close to downtown. Rooms are large and very comfortable. Hotel has arrangements with real club prat golf; you will need a rental car or arrange for transportation. Hotel is 25 mns from la Rambla.",5,2019,09,04
28,Hidden gem,"We’ve just spent 10 nights at La Florida. This was a return trip to this hotel, we found it last year and loved it. It’s great to be out the city, at the same time very easy to get in by cab or bus. Lovely rooms and decor, great pool and terrace. But more than anything the staff make this hotel what it is. Only criticism, it’s a little pricey to eat and drink, but that said the rooms and hotel and service make the value proposition strong. We will return. A mention to Hugo the most cheerful room service we’ve ever met. Thanks to all at the hotel. ",5,2019,08,08
28,"Fabulous, restful stay","We were a little bit worried about being so far out of the centre of Barcelona but acutally this turned out to be a wonderfully, restful one night stay for us after a busy cruise.  The hotel had everything that we could possibly need, a great bedroom with spectacular views and a superb bathroom. We enjoyed dining al fresco on the terrace for breakfast, lunch and dinner - all of which were of a very good standard.  One night was not enough for us so we very much hope to return.  The only down side was the hotel shuttle bus for the centre of Barcelona (20 minutes) that ran once in the morning and once in the evening.",5,2019,08,07
28,Amazing,"I just loved this hotel.  The fact that it is out of town is a blessing as the air is clearer and fresher up the hill. A more regular hotel shuttle service would be preferable but that is the only negative remark that I have to make. 
The views over Barcelona and the mountains are outstanding. Our room was large, beautifully appointed with dual aspect views from two balconies, the bed was super king and very comfortable and I wanted to take the bathroom suite home with me.  
The decor throughout is beautiful and the pool and facilities excellent. 
We ate breakfast, lunch and dinner outside on the terrace and, although not inexpensive, the food was excellent.
A special mention has to be given to the front office staff who were welcoming, friendly, efficient and unflappable.   
We only stayed one night between finishing a cruise and flying home but intend to return for a relaxing break at the earliest opportunity.",5,2019,08,06
