Location Name,Title,Text,Rating,Year,Month,Day
12,Poor service . Never expected this from Intercontinental,"This is a five star hotel in Barcelona .
The hotel is good, but the service standards are very poor and management needs a serious look into this. A simple request for water will take min 25-30 minutes. The one service number will either not be answered or they will transfer somewhere which is not answered or hangup.
Location is so-so.  Room size is decent unlike tiny rooms in Europe. Most of the front office staff are trainees wil deal with you casually.
Serious complaint made to a permanent staff (shower in room good changed after 4 complaints) made them send a small box of chocolate with a printed paper showing their commitment to customer service.
Anyway don't go if you are expecting anything comparable to other intercontinental hotels.",3,2024,08,13
12,Lovely hotel in rough part of city,"We stayed at this property prior to a cruise. The hotel is well appointed, staffed with professionals, however- it is not located in a good part of the city. 
It is not safe to walk in the vicinity, and there are poor dining choices in the area. 
You can expect to take a $15-25 taxi ride to get anywhere safe to walk/explore.
The inconvenience really should bring the nightly cost down- we paid nearly $700 per night for a club level room. 
This property would be a gem if it were located in a better area of Barcelona.",4,2024,08,04
12,Amazing hotel,"Amazing hotel, room was comfortable and so were the beds. The concierge was so helpful with many requests. All there recommendations were winners and made us reservations. The bar in the evening was very enjoyable. It’s a must stay and will return.",5,2024,08,02
12,Superb mini break.,"Great second stay at InterContinental Barcelona. We were warmly greeted upon arrival. The lobby is beautiful with a gorgeous eye catching display of flowers.
Checked in at the reception desk but as I have annual lounge membership the staff whisked us to the Club InterContinental lounge where we enjoyed two glasses of Veuve Clicquot champagne whilst being checked in. Wonderful check in experience staff were so friendly the check in process was quick and efficient, we were made to feel so special.

Excellent room was upgraded to a higher floor King classic with City view. Tastefully decorated, spacious and well equipped. Comfortable bed, with linen that was so dreamy with high quality duvet and pillows. Great clean bathroom included a walk in shower and bath, toiletries were by Byredo. The air conditioning worked perfectly.

One of the best Club InterContinental
Lounges this lounge adds an extra touch of luxury offering complimentary beverages and food. Service in the Club lounge was very attentive and friendly.

We used the Spa in the hotel the facilities were outstanding and everything was so clean. The staff were exceptional, very friendly and helpful, a perfect way to relax a blissful experience. 

173 Rooftop Terrace is great, offers a stunning views you are able to see the whole of Barcelona. We enjoyed our drinks and food at rooftop bar, excellent service and atmosphere. The rooftop swimming pool is a massive bonus a lovely refreshing pool and lounging area. We were really content spending time by the pool but you have to be quick for the lounger’s, the only slight let down was the pool area is rather small and we couldn't get any sun lounges both times we popped up for a swim. A few more sun loungers or bean bags would benefit. There was 2 exclusive areas which I believe the hotel sells experiences for a premium day at the pool with a balinese bed, but during our stay these areas were left empty frustratingly we had to sunbathe on the wooden pool surround. Must mention it’s perfect for sunbathing on the roof as a it’s a sun trap on the roof.

Breakfast at Arrel Restaurant was below average. The coffee service throughout breakfast was slow, it took a few attempts to get a second coffee also no orange juice refills offered. I requested a very well cooked omelette but I was not pleased when the omelette made to order was served floating in raw egg liquid on the plate, never seen such a shockingly bad omelette. I complained to the waiter and he said he would send another well cooked omelette out, to which when my second omelette arrived cutting into it raw egg oozed out under cooked again. Probably the worst two omelette’s that I ever had.
This experience ruined my breakfast.",5,2024,08,02
12,Wonderful hotel with exceptional staff,"We stayed at the IC Barcelona for 4 nights to celebrate a birthday. We had booked transport from the airport, flowers in the room and a private city tour through the concierges and guest services (Gema, Juan, Marc, Anna). Everything was arranged beautifully. We had dinner at Quirat which was excellent (again) and the Montjuic rooftop restaurant (excellent food, service and view) and lunch at the rooftop restaurant (who had prepared a little birthday cake so thank you!). We also want to thank the GM for his personal commitment to making our stay memorable. All staff were truly exceptional and committed to make our stay memorable.",5,2024,07,29
12,Second time as amazing as our first!,"Our second stay at this wonderful hotel.
We stayed for only one night last month before a cruise and again we were wowed by the lovely hotel and excellent service.
They greeted us and treated us so well as Diamond Ambassadors. We had a lovely room upgrade and other nice treats.
The club lounge was great again, we enjoyed some tasty food and very nice drinks.
The roof top bar, which we loved last time was still excellent!
We hope to visit again soon and thoroughly recommend this hotel. Big thanks to the team of this great hotel.",5,2024,07,28
12,What a lovely place!,"I was lucky to utilize my confirmable suite upgrade certificates and grabbed a one-bedroom balcony suite with lounge access. This was the best thing I could have ever got! The suite was huge with a lovely balcony and the lounge was excellent. The staff were such nice people, especially Leslie at the front desk who was awesome. 
The breakfast in the restaurant had a lot of items. The lounge also had a very good display of food. 
There were some clumsy issues that I would like to ignore but for the sake of perfection, I will mention it here.
 The staff who checked me in did not have a clear idea of the conformable suite upgrades and was not sure if I could get club lounge access. I had to make him understand the whole issue which is not the ideal thing to do. 
Then the welcome amenity was placed in my room with a welcome note literally on the last night of my 5-night stay! This is indeed a big flaw that no one tried to overcome in any way. 
Before my arrival, I had called the hotel and I was told I could choose to have breakfast either in the lounge or in the restaurant. However, the staff was not kept on that and then I had to finally let him give it to me as part of my welcome amenity and not as part of the club lounge benefit. 
I required a travel plug which was provided grudgingly by the staff. 
Nevertheless, it was a lovely staff and I would not hesitate to return to this same place and hopefully, these issues should be rectified and addressed to by the managed.",5,2024,07,27
12,A magical stay for business or pleasure,"Concierge Marc was outstanding.  Every night during my visit he provided individual suggestions to my stay in the city.

When I indicated I wanted a unique dining experience for my last night at the hotel, Marc recommended the Botafumeiro and immediately secured reservations.  Marc said the seafood was the best in the city and he was right!

Also the rooftop restaurant view from the hotel was magical.  As the sun sets the light dances around you and you feel captured by the ambiance of fine dining.  I had the octopus- a specially in the region.

I should also mention the breakfast buffet from the lobby restaurant is exquisite.  There were options for both continental and hot breakfast to include salmon, rice, breads, cheeses, and honey.  At $35 e it was pricy but well worth the experience.

The staff was courtesy and helpful throughout my stay.",5,2024,07,26
12,One of the best ICs,"One of the best IC’s I have visited. The hotel
Itself was clean, modern and just so relaxing. The staff, attentive, helpful and so nice! Room was spacious with view of the castle and being so close to Montjieu was lovely.

Spa was absolutely awesome and so relaxing, we lost 2.5hrs without even knowing.

From the communication before check in to the service checking out I cannot say more than a massive thank you to the hotel for a wonderful stay!",5,2024,07,23
12,Great hotel for team meeting.,"Had a great stay with the team at this hotel. Fantastic roof top bar, with great staff helping all the time. 

The old fashioned needs some practice but was getting better as the night wore on.

Breakfast was plentiful and the omelette was worth waiting for.",5,2024,07,22
12,Barcelona city visit,"What an excellent experience and wonderful hotel. Thank you all at thrbIHG Barcelona for your kind attention to our visit following a Mediterranean cruise. 
Fantastic rooftop poll and bar and wonderful staff from the front desk ,room service ,concierge and bar. Rooms are really comfortable and decorated to a very high standard .",5,2024,07,14
12,Phenomenol,"Bed is so comfy and room is very large and decorated lovely. 

But I do have to say, besides the beautiful hotel and rooftop bar, the staff on the rooftop terrace were incredible. Very attentive and accommodating to me and my partner who traveled here for the week. Would happily come back and stay here again.",5,2024,07,12
12,Luxurious hospitality,"I was visiting this hotel to meet General Manager. I was impressed with the level of hospitality. Even during our small meeting they gave me a very nice tour to the rooftop, hotel gardens and club area. 
I really loved the experience. 
This is a truly modern luxurious hotel.",5,2024,07,11
12,Lovely 5 stars hotel in Barcelona,"I was there during the F1 Grand Prix of Barcelona and selected this hotel for an event. First of all, the staff and event management team was very professional, ensuring everything was perfect for our guests—lovely rooms, very spacious and lots of amenities. The perk of the hotel is a rooftop with a 360-degree view of the city.
Definitely, a good hotel for your next trip to this beautiful city.",5,2024,07,10
12,Nice friendly hotel away from center.,"We enjoyed our stay. Appreciated to be located slightly away from the busier area of Barcelona. During our stay, Sonar event was happening at the Fiera close by but it did not have any negative impact on our stay. Staff is very friendly starting with the bellman Kamel who greeted us on our first day. Merci Kamel pour votre accueille. We were checked-in by a young lady in training, showing great potential in the hospitality industry. Hotel room was of a great size and very confortable. The terrace on the roof was relaxing and inviting. Housekeeping was helpful and friendly. I would recommend the Intercontinental without any hesitation.",4,2024,07,06
12,Cozy But Spacious & Great Staff!,"We stayed here for two nights during our two-country, three-city trip, and the Intercontinental was hands down the best hotel. It was comfortable, cozy yet spacious, quiet, upscale, and welcoming. The rooftop view was beautiful, and the staff was very helpful with hailing taxis and providing directions on where to find various items we sought to purchase. I definitely recommend staying here on your visit.",5,2024,07,05
12,Incredible hotel experience,"Incredible hotel experience
The hotel is obviously beautiful but the staff is really what makes it special. Their attention to detail is unmatched. 
AURA and LUIS at the front desk were both incredible souls. Every staff member we encountered seemed to take so much pride in their work and truly seemed to love their jobs and that says a lot. I can’t think of a single negative thing to say. I should also mention the breakfast was fabulous. 
We will definitely be back!!!",5,2024,07,03
12,Great international brand out of town,"Great hotel, comfy beds and friendly staff. Lounge access was great value. Thoroughly enjoyed the roof top DJ on Sat evening as the sun went down. 

Negative points are very small roof top area for hotel this size, it was also closed for a private event one evening which was a shame. Lots of events at hotel so can be busy with delegates. No upgrade available as a platinum member as conference on. 

Likelihood of getting in the pool very low. 

Great tapas restaurants over the road, Casa du tapas was the best. Area very Spanish as it's out of town. 

If I didn't stay here I would have booked Hotel 1898 as better location and can usually find a seat on the roof.",5,2024,07,02
12,Excellent,"Our stay was amazing and everything was organized especially the concierge team were so helpful thanks all
We will see you soon 
Highly Recommendedddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd",5,2024,07,02
12,Best Stay At An Intercontinental,"Stayed two nights after a cruise. We are Ambassador and they really took care of us. We got off the ship at 6am. The hotel allowed us to check in before 7am. No questions asked. Simply unbelievable. The level of professionalism and class in this hotel is unmatched. They gave us a great room. Hotel is just stunning. This is coming from someone who sees a lot of hotels. They gave us complimentary access to the thermal suite at the spa. Ironically, both days in Barcelona rained. Spa access was a wonderful gift. Ate 3x at the restaurants. All were spectacular. We are from the USA. Planning a return trip already.",5,2024,06,28
12,Muchas gracias,"All of the staff was friendly but a special thank you to Gema y Kamel. Very friendly, welcoming and helpful with a big smile. Will definitely come back. 

Muchas gracias Gema y Kamel! Please come visit.

Yannick Mootoosamy from Mauritius.....",5,2024,06,27
12,Pretty decent,Lovely hotel but disappointed in bathroom. It needs the grout cleaned it was black in places.  Very close to the National Art Museum.  Good rooftop terrace/ bar. Comfy beds and pillows. Stunning reception / bar area.  Personally not my preferred area of Barcelona.,4,2024,06,27
12,Good hotel for Montjuic area,"Nice hotel - very spacious rooms, friendly staff, comfy beds, great views of Montjuic.  Breakfast buffet is expensive (35 euro per person) but with a ton of choices.  You could easily have a huge breakfast with cook to order omelets included and skip lunch.  Two issues....one if you are on the 6th floor prepare to hear the staff dragging tables and chairs on the 7th floor pool level after midnight and second - the area around the hotel is just ok.  Montjuic is a 15 minute walk which is why we stayed there, but it's a bit further away from La Rambla, Gracia and the Gothic quarter.  Poble Sec metro stop is less than a 10 minute walk.",4,2024,06,23
12,Best hotel we ever stayed,"One of the best hotel we ever stayed at.  More than the hotel it’s self good location and great rooms the best was the team at this hotel the people working were all very dedicated helpful ready to do what ever is necessary to
Make stay the very best.  We enjoyed three days at this wonderful hotel especially the lounge, roof top bar and the Spa all are excellent.  Rooms were also very very good.  Location of this hotel is very convenient and very easy to get a taxi .  Three days is not enough to visit Barcelona.",5,2024,06,20
12,Modern Excellent Hotel,"Amazing hotel, has a Michelin restaurant in hotel, great gym, great concierge, large very modern rooms, fantastic breakfast buffet, and in a superb location right near the modern art museum and the buildings from the 1929 Worlds Fair. Highly recommend",5,2024,06,11
12,Juan Silve - Going the Extra Mile!,"Juan Silve at the front desk was the absolute best!  My son just finished Spanish Immersion Elementary and wanted to practice his Spanish. Juan went out of his way and spent 45 minutes with my son patiently speaking Spanish. It really made my son’s night and was the highlight of our trip. A heartfelt thank you to Juan for going the going the extra mile to make the trip of a 12 year old complete. 

Thank you and keep up the great work!!",5,2024,06,10
12,spa experience,"very good spa .Beautiful and perfectly clean.
Lot of installations, hammam,jacuzzi, sauna,Coldplay and hot water.........................
..
Priti, personal of the spa is very professional and very Nice.
We Will come back sure !!!!!!",5,2024,05,29
12,Beautiful hotel and great staff,"We are presently staying at the intercontinental Barcelona.     I was greeted first class by the front desk. I am a diamond /ambassador member and was greeted like so.
Sonya at the front desk was extremely friendly and guided me through what the hotel has to offer and what I can get with my benefits.  We were upgraded with a higher floor room.  Room was very nice and spacious .
We went up to the roof top to check it out and wow what a view.  You can see quite a bit including familia Sagrada.     We decided to have some food and drinks. .   The staff were very friendly , especially our waiter ( forgot his name ).   Food was great and so was the wine .  
There is a nice lounge area with a pool up there as well.    I’ll be going back up tonight to enjoy a drink and a cigar .
We just had breakfast and again staff was fantastic.  But there is a very very nice selection of food .   
As a wonderful touch and I want to thank management .  We were sent up last night a bottle of champagne and some nice chocolate strawberries for our anniversary 
Wow what a beautiful touch and they made me look like a hero with  my wife .
Thank you ,  we look forward to the next 3 days here",5,2024,05,24
12,"Nice property, ok service","Nice property, food is ok but not great, staff is very kind but kind is not the only thing that is needed for good customer service, I was there to celebrate my Birthday, I emailed the hotel ahead of time with no response, then at checkin they helped me to make a reservation at one of the restaurants, the day after I decided to confirm the reservation and they told me: I’m sorry, I forgot we close the restaurant on Mondays… if I hadn’t asked I would’ve ended up with no plans… but every minor thing that they don’t get right they end un making it right.",4,2024,05,20
12,"DO NOT go there, tourist trap!","If you want to sleep on the basement for 500 Eur per night you need to choose this hotel. When we arrived in the middle of the night, tired from long trip we received the room where the window was block ""due to security reason was written"" and you actually see the shoes of the people walking on the sidewalk"" because the room was in the basement, everyone can see your room from sidewalk. After 5 minutes we booked Nobu hotel suite which is close by and definitely better choice. The first night in the Intercontinental was charged as a cancelation fee. They had rooms available online but they do not offer anything else even paid upgrade. If you would like to stay in refurbished old hotel with ZERO customer experience you should choose Intercontinental. If you would like to choose 5* hotel where room does not look like basement you should go to NOBU. Also the rooms in Intercontinental does not look good and expensive, cheap materials, cheap linen, small rooms, everywhere fake calacata tiles - it looks like cheap 3* hotel in Bangkok. Check the tripadvisor reviews before go to this basement.",1,2024,05,19
12,UNSAFE HOTEL + COCKROACHES,"I stayed here during August 2023 and it was very unpleasant. Whilst the hotel looks beautiful and the rooms are spacious, the service is terrible and the hygiene also. 

I had 3 major issues during my stay. The first issue was that the staff have no sense of boundary. My wife was in the room changing and a staff member used their key card to unlock the door and walked straight into the room and when she saw my wife there, she ran back out. There was no knock, or anything. This really played on my wife’s anxiety as she no longer felt safe and secure there if anyone can walk in. We don’t know if she came in to steal something or what but she never returned after that. I immediately reported this to the hotel manager when I got back that day. This was totally unacceptable. 

The second issue was that the hygiene was very poor. The first room we checked into, the shower was dirty and still had remains of hair which I had taken a photo of. 

The last issue we had was that we had found 2 cockroaches in our room. This again was totally unacceptable. I immediately told the reception and we wanted to move room again due to uncleanliness. I have attached a photo of this also.

I spoke with the manager who only apologised and offered free entry to the SPA for the two of us and mentioned that she would add 40,000 complimentary points to my IHG ONE Rewards account. 

Upon reviewing this now, she never added the points and does not remember saying this.

I would never return back to this hotel due to the lack of safety from staff and cockroaches found in the rooms.",1,2024,05,16
12,Deliver the impossible and exceeded all expectations.,"Excellent again and this is the second year I am returning to this wonderful hotel.  The concierge at the lounge , Gloria, made a big difference and helped us on impossible task. 
Very pleasant, cheerful and helpful . What more can I one ask for . We’ll come back for sure.

Close to 2 main museums and the restaurant is good.  Spa is also fantastic . 

Just magnificent!",5,2024,05,03
12,5 star hotel and top notch service,"Beautiful hotel, delicious breakfast, great view from the roof top. Food is top notch, cozy club lounge and the teams at reception and club lounge are amazing, especially Ms. Elizabeth the club lounge manager, she made our stay, and will definitely be back! Thank you, Eliza, for your professionalism, patience and kindness, you are a star.",5,2024,04,28
12,Will come back,"Everything was great. Room was clean, everyone was kind and they had great breakfast. The hotel has a great rooftop and I highly recommend to visit there while you stay. It’s close to everywhere. I would def. come back for my next barcelona trip.",5,2024,04,05
12,"Without them, this hotel might be the worst intercontinental experience","The location of the Barcelona Intercontinental is rather awkward, situated outside the city center. Returning to the hotel from the nearby shopping mall at night poses safety concerns, necessitating the use of a taxi. On one occasion, a taxi driver became agitated upon realizing how little she earned from our trip, even insisting that we pay the minimum charge of 7 euros instead of the meter charge 4 euros. Despite her proficient English, I asked the doorman to clarify the driver's request, which she eventually withdrew. However, another guest waiting at the hotel's entrance was less fortunate as no taxi was available.

During check-in, the front desk staff neglected to inquire whether we preferred a twin or double bed, assigning us a double bed room at the end of the corridor instead. Despite this oversight, Sergi, went above and beyond to assist us. He demonstrated exceptional helpfulness and patience, repeatedly moving heavy luggage to ensure our satisfaction. Additionally, he offered us an umbrella without us even realizing it was raining outside.  Kamel's warm hospitality made us feel at home, while concierge members Gema and Mara provided valuable information. Gema even remembered to return a forgotten power bank upon our departure.  Yet not all concierge staff were equally competent. One member failed to check thoroughly whether the museum was indeed located in the nearby city, resulting in unnecessary expenses of around 100 euros for train and taxi fares to nowhere. My sister had followed his advice to visit the church first, leading to disappointment and frustration.

Furthermore, the hotel's instant service operators failed to fulfill their duties promptly. Despite assuring us that they would clear the mini-bar, it took until the third request for them to do so. Upon completion, the staff member left our room with a displeased expression. Later on the same evening, we were surprised to find two glasses and bottles of water placed on our bedside table when we returned to the room after speaking with the concierge. This was not provided to us on our first day, and even if it is standard practice, such services should ideally be completed before 6 p.m. It is concerning when staff enter our room while we are inside, and it poses a possible safety issue when we are out, as no staff should enter the room without our permission.   When I raised these issues with the duty manager who simply dismissed them as mere comments without providing any explanation.  However, Anna from guest services showed a more proactive approach by addressing my concerns and providing at least some explanations which although I still could not be convinced.

Such service discrepancies continued, with the morning wake-up call scheduled for 6:45 a.m. not being executed until 6:53 a.m.  It would matter as we have to hurry to catch the train schedule.   Frankly speaking, without the aforementioned staff, this hotel would be the worst Intercontinental experience I've had.",2,2024,04,04
12,Breakfast charge is absurd.,The hotel is very nice.  My only regret is that the neighborhood does not have ANY restaurants nearby making the hotel your only choice.  Breakfast is a whopping 75 euro per person plus VAT.  After paying up for the hotel room this is a slap in the face.,4,2024,04,02
12,Super,It was incredible. I didn’t know how was Barcelone in march but I needed to see the city without all the tourists of summer. The hotel have an important place to procure my joy and satisfaction of this little vacation. Thanks to the staff and particularly Senora Sarah Gbochos.,5,2024,03,30
12,"Good experience, top concierge service.","Good experience, top concierge service, the food and cocktails are delicious, a warm atmosphere. Having come as a tourist, the hotel staff advised me of good places to discover in addition to their excellent. Really looking forward to going back and why not with the same staff.",5,2024,03,29
12,One of the best holidays in Spain,"While I was on a trip with my dear colleagues we decided to stay in this hotel and didn't miss with the decision. All of us had only
positive feelings about the stay and the service. Greatly appreciate your friendliness of staff and your quality of service provided!",5,2024,03,29
12,Beautiful trip to Barcelona,"As far as it seems my trip went brilliantly. The staff was great and hotel room was in excellent condition. Apart from that I want to give some praise to the food that is being cooked there, astounding.
Just an overall great feeling about my journey to Barcelona and of course InterContinental BC!",5,2024,03,29
12,Amazing Customer Service  Excellent Hotel Facilities  Great Location,"From the moment you arrive until you leave you just keep experiencing the most outstanding level of professional customer service and every member of staff goes that extra mile to make your stay so pleasurable.
Our booking included Club Lounge access very warm greeting from Elizabeth the manager who very kindly upgraded us to a one bedroom suite with balcony which was very well furnished  and a nice surprise being our 60th wedding anniversary .
The lounge has excellent choice at breakfast which was serviced by Pula and Carmen very friendly and attentive always a grate pleasure seeing them also Luis who serviced the lounge for afternoon teas and evening canopies  and drinks he was very friendly and kind.
Just can't wait to return this hotel excels  at every level it's amazing",5,2024,03,27
12,Excellent choice for Barcelona visit,"The Intercontinental Barcelona is a wonderful hotel for a stay in the city.  The lobby, bar, restaurant - all public areas are beautifully decorated and comfortable.  The rooms are a very nice size with new, modern bathrooms. 
The staff is exceptional from bell staff, reception, concierge, restaurant to housekeeping.  Everyone tries to accommodate and provide excellent service.  We have stayed at other 5* properties and this is by far the best!",5,2024,03,26
12,Fabulous,Fabulous stay. The rooms were spacious and comfortable. Only issue is the hairdryer is terrible. The cord is too short and the outlet is high on the wall. Not practical at all. The concierge was so helpful with dinner reservations and booking admission tickets. Would definitely stay again.,5,2024,03,23
12,Wonderful stay in this amazing city,"My husband & I went for a joint birthday celebration & to explore Barcelona.
We arrived early for check in (about 11am) - the checkin staff were very friendly & accommodating & we received complimentary drinks with our stay, as IHG members. Lovely room on 5th floor which had recently been refurbished - amazing bathroom with separate shower & bath & a seating area in the room. The doorman Elber was brilliant from the moment we arrived - he arranged fresh milk for my English tea & made a point of speaking to us whenever we were coming & going from the hotel - a great ambassador for the hotel.
Our only negative comment would be about the bar staff - we sat at the bar on each of the 3 nights we were there & found the bar staff polite, but really lacking in conversation (& the bar was not busy - perhaps that’s why??!!)
Compared to the other staff members, their service was cold & unwelcoming.",5,2024,03,23
12,Fantastic experience ! Must for Barcelona tour,"Fantastic experience !! 

Not only rooms are cozy , staff is courteous , breakfast is huge and covers entire territory of Barcelona , they are humble , gentle , kind hearted and also accomodating ,

I had lost baggage during air transit at Switzerland , which staff were courteous enough to track down and deliver at our rooms which was beyond their duty hours 

Small requests whichever they are being very politely managed and accomodating.

Not only food is out of place but it has world cuisine made at such palatable style that we it delivers a unique note to all senses !

Barcelona tour is incomplete without stay at intercontinental to see how special culture and people are with their attention to details",5,2024,03,22
12,A relaxing place to stay,"We loved staying in this hotel. It seems to be busy more with corporate guests than travellers for leisure like us, but facilities are great for tourists too. A very nice swimming pool on the roof and a gorgeous club lounge with nice beverage offering if you wanf to chill out.
Staff is also very professional! ",5,2024,03,11
12,My Favourite Barcelona Hotel,First visit in a few years since it was the Crowne Plaza. The rooms are still very nice although I miss the Stressless chairs. Room problem was quickly resolved. Will return as this is my favourite Barcelona hotel due to the large rooms and quiet location. And not forgetting the stunning top floor terrace and views!,5,2024,03,09
12,Ten out of ten,"What a fantastic hotel.

From check in, the wonderful Sandra couldn’t have done more to be accommodating and generous. We were very early to check in, and hoped to just leave our bags so we could explore Barcelona. Sandra made our room available early, gave a free upgrade and even gave us chocolate strawberries and a bottle of bubbly to celebrate our honeymoon. 

The maitre d in the restaurant was also very good, unfortunately I didn’t get his name but was knowledgable and provided exceptional service

The hotel is centrally located so easy to walk into Barcelona, and the rooftop bar is very picturesque.

I hope that we can return to Barcelona soon to stay at the hotel. 

We can’t thank the whole team enough for a wonderful stay.",5,2024,03,02
