Location Name,Title,Text,Rating,Year,Month,Day
100,Extremely Disappointing Stay - Terrible Service and Unhygienic Conditions,"I regret to say that my recent 5-night stay at Hotel Arena in Amsterdam was nothing short of a nightmare, marred by abysmal service and unacceptable housekeeping practices. I feel compelled to share my experience so that others may avoid the same ordeal.

Throughout our stay, not once did the housekeeping staff visit our room to clean it. We followed the hotel's instructions to place used towels and bathrobes on the floor, anticipating they would be replaced with fresh ones. However, to our astonishment, the cleaners simply hung the dirty and wet bathrobes back in the room. This lack of attention to cleanliness is inexcusable for a supposed premium hotel.

To make matters worse, when we requested new towels and a bathrobe, the hotel cleaner unceremoniously barged into our room at 11 PM without any prior warning. There was no doorbell ring or announcement of their arrival, despite it being blatantly obvious that we were inside. This invasion of privacy was both intrusive and uncomfortable.

We reached out to the hotel management to express our concerns about the lack of cleaning services during our entire stay. They assured us they would investigate the matter and provide a partial refund as a solution. However, more than 48 hours have passed since we checked out, and we haven't received a single communication from them. This complete lack of follow-up and accountability reflects the hotel's utter disregard for customer satisfaction.

Perhaps most concerning is the apparent absence of cleaning staff throughout the entire hotel. During our stay, we never once encountered a cleaner in the corridors or common areas. This neglect of basic hygiene standards is not only disappointing but also raises serious health concerns.

In summary, Hotel Arena in Amsterdam does not live up to its premium pricing. Their inability to provide essential cleaning services, coupled with a lack of responsiveness from management, is simply unacceptable. I strongly advise potential guests to reconsider staying here, as this establishment falls far short of the standards one would expect from a reputable hotel. It is clear that Hotel Arena prioritizes profit over the well-being and comfort of its guests.",1,2023,09,04
100,Don't buy any celebration or romantic package ,"We came for our anniversary, asked the staff before if they can do something nice in the roon,but they said that they are doing packages, so I bought the celebration package which was €40. Was supposed to include a Prosseco chocolate and room decorated with balloons. We got the prosseco but not the chocolate we had just 2-3 ballons. For €40 euro was expected a bit more, especially didn't get the full package but paid for a full package.
The room was nice, with double bed and a nice view.
Nice idea to have the bed separated upstairs. ",3,2023,09,04
100,Great stay,"We were nervous to book this hotel based on other reviews, and we shouldn’t have been. Our “Arena Suite” was large and architecturally interesting and we had no plumbing problems or issues with smells whatsoever during our stay. The park that the hotel is located in is gorgeous, wonderful for walking or exercising and also provides a beautiful setting for the hotel’s restaurant. The staff were always friendly and courteous. We had a few small issues (a bottle of wine was left in an ice bucket with no plate or towel while we were out of the room, which melted and flowed onto a table and rug; the light in the separate bathroom turned off after - literally - less than 15 seconds without motion; several calls down to the reception desk went unanswered), but the hot tub in our room and beautiful location made up for it. While the hotel isn’t located in the center of the action, we found that to be a plus and as people who like to walk and do so rather quickly, we never found it difficult to get into the center of the city. A note for travelers with disabilities or who have a difficult time moving luggage: while the front of the hotel is fully ramped, the material is slatted wood and it is difficult to roll luggage into the front of the hotel and up several ramps, and the main entrance to the hotel is a bit of a walk from the road.",5,2023,09,01
100,Excellent Hotel,Hotel Arena is certainly one of my favorite hotels and I love returning back every time I have a chance. It's very close to the main station so you can easily walk from there and it's also in very nice neighborhood with park right in front of the hotel.,5,2023,08,28
100,Hands down two thumbs up,"We very much enjoyed our stay. Our suite was lovely, only to be outdone by the service. All staff were apart of us having a great experience, from front desk to housekeeping to food service. And a special tip of the hat to Sara at the front desk who went out of her way to accommodate us, we very much appreciated her efforts.",5,2023,08,22
100,Nice hotel overlooking the park,"I stayed here for five nights in August 2023.
Not far from the centre of Amsterdam with good transport options - close to Metro/Tram, with on site car parking and bike rental.
The rooms with loft bed look good but are not very practical - the bathroom is on the lower level. I stayed in one and would not choose this room type again. The room lacked a USB socket (so bring chargers) and functioning fridge but was otherwise very spacious and comfortable.
The staff were very good and on check in I found a nice handwritten welcome note, a drink voucher and some free snacks in the room.
The bar/restaurant was fine (I ate there once for dinner). Better dining options can be found a short walk away through the park (Ask the staff for suggestions).
Overall a very nice hotel and I enjoyed my stay but better for couples than solo travellers.",4,2023,08,19
100,Wonderful unique stay,"My husband and I visited Hotel Arena years ago and decided to come back with our family. We absolutely adored our cozy 2-story room which was perfect for our family of 4. The location is lovely if you’re ok with being not-super central. For us it was perfect, we are not into the crowded center of town scene and it was easy enough to walk or tram everywhere. Having the Oosterpark just behind is a plus. I hope to come back again soon!",4,2023,08,10
100,Great place to stay.,"This is a well placed hotel with lovely setting in the park. The building is interesting with variable features, some a little tired, but overall very good. Staff were really very friendly and efficient, and reception helped with advice that made our 5days in the city easy to negotiate. We ate in the day a couple of times, and once in the evening. The fine dining evening experience was exceptional with a wonderful steak at the heart of it! 
    There was a down side however, and that was the room had an unpleasant drain smell ( Room 305) which, to be fair to trip advisor we had read before. After three days we found leaving the bath full of water overcame the problem! Whilst cleaning was only average and room service felt half hearted we were there to enjoy ourselves, and the positives far outweighed the negatives. We will go again I’m sure.",4,2023,08,09
100,Style with little substance,"I would like to begin with saying that this review or the hotel itself did not adversely effect our stay in Amsterdam, it was a perfect four day mini break.  The review is a reflection on a mediocre hotel masquerading as high end... its certainly got the looks of a top hotel, the location looking over a park is lovely and the proximity to the city centre is perfect.  The restaurant/bar is very trendy and the rooms are opulent, and spacious, although the suite we had wasn't designed very well (I'll touch on that later}.  The hotel and rooms were clean, when you enter, you feel the high price you pay is justified, it feels very top end and classy...  but feelings can change...  you can't have the looks without the personality and this is where Arena falls short, you can see by the décor, the style and the branding (which is on pretty much everything), Arena aspires to be so much, but alas I feel the aspirations are not going to be met unless they can make the place feel more welcoming.  The reception staff are  'cold', they made a bit of small talk when we arrived, but that was about it, its as if they feel the brand talks for itself and that would be enough, but I can assure you it is not.  As you leave and return from days out, the people on reception don't smile or greet you, as we checked out, we were not even asked how our stay was, not even a wish for a safe onward journey.  The staff in the bar area were more welcoming, although some days they'd walk passed you as if you were not there, leaving you waiting to place an order.  Now for the room, as I said, we had a suite, very big room, couch, dining table with four chairs and a spa bath, robes, slippers etc., all there.  It was clean and it was comfortable, however, given the huge space, the bed was crammed in a corner, and you couldn't walk around it without shuffling, and the wardrobe was less than a metre wide, no where near enough room to hang our clothes.  There was no kettle, there was a coffee machine which trickled out hot water, and no English tea bags, rosemary or earl grey, but not a straight forward normal tea...  hardly considering your customer/guest now is it?...  we found a local SPAR and bought what we needed.  We thought we'd have at least one breakfast at the hotel, for a whopping 22 Euros each, we were looking forward to something fantastic, well it wasn't...  some fruit, yogurt, muesli, artisan breads, meats, salmon, scrambled egg, pancakes and bacon was all that was on offer...  so for 44 Euros, my wife and I had some pancakes and a cup of tea, because that was all we liked from the what was on offer.   So, in summary, smart, clean trendy, great location but lacks character, warmth and welcome.",3,2023,08,09
100,Relaxing stay in busy city,Ideal of you want to escape from the hectic city centre. Enjoyed our stay. Rooms are nice and clean. And the hotel has a nice atmosphere. Would also recommend the hotel-restaurant. Staff is helpfull and friendly.,5,2023,08,07
100,More like a haunted house than a hotel,"The photos make this hotel look modern and cool, but don’t be fooled. The place is seriously overdue for a renovation. It’s a dump. A good hotel can make your vacation, but a bad one can ruin it. We cut our stay in Amsterdam short by 3 days because of Hotel Arena.

Rooms are battered from repeated use, windows have flaking paint, water damage and discoloration that could be mold (see photos), the floor and doors creak all night long, and hallways are dirty with stained carpets and forks and cups left on the window sills all day long.

Even in its better days, I doubt this was a good hotel. It’s clear that the developer went cheap when converting the building from a historic nursing home to a hotel. Instead of gutting the building interior, they added floating floors to run additional electric and water lines. That explains the weird layout of our room. 

We booked a tower suite - Room 165 - which had no less than three different floor levels. Enter the room and you’re on a very small level, just big enough for the door to swing open. Step up 2 inches and you’re on the room’s floating floor, which was uneven and sagged in one spot. Meanwhile the toilet and the curiously placed bathtub are on a platform 6 inches above the rest of the room. You have to be careful walking, lest you trip. 

And, oh, that bathtub. It’s placed like it’s the showpiece of the room, out in the open like you’re the pasha taking a bath for all to see. Fabulous bathtub, if you’re into that, but our suite didn’t have a separate shower. It had only a shower stack partly separated from the bathtub by a pane of glass, with no separation at all from the the sink! My wife couldn’t do her makeup while I took a shower, lest she go soaked. That’s not a shower, that’s a wet room like you’d find in a 2-star hotel. It’s no surprise to learn that Arena began as a youth hostel long ago. That thinking was carried forward to the design of this hotel.

These are details and annoyances that maybe you can look past. But it’s impossible to look past the terrible housekeeping. Our room was dirty, with dust bunnies from past visitors piled up around the curtains. Maids never did a proper job sweeping or cleaning. They really just made the bed and changed the towels, if they came at all. We also had to ask for housekeeping at 5 PM after our room hadn’t been made all day.

Lastly, you may not get a decent nights sleep because of the total lack of soundproofing in the building. You’ll hear the storks shrieking in the courtyard, you’ll hear guests walking in their room and hear doors banging all night long. 

",1,2023,07,21
100,Bad experience till now,"I have received a welcoming message from the hotel before arrival, in which they said  that if i sent them  our  information before arrival , we would have a hassle free check in , I highly appreciated this message and I was very optimistic about my stay , so I sent all information needed such as  who is staying in which room and all needed information , I told the hotel in my reply  that I would prefer my kids room to be close to mine , what happened was the opposite they did not prepare anything, they said they didn’t know that we have sent the information, they gave us a small room in one floor and 2 others in another floor which could not be reached by elevator , stairs only , when I told the receptionist ( Seb……) that I sent you that I need the rooms to be close to each other ,he said very rudely it’s not for you to demand we decide not you , while I was requesting not demanding which could be reviewed from the email sent , the check in took long time the receptionist was very very rude, the room is much below expectations, the pictures posted on their site is far from reality ,towels are worn out ( see picture) , service is not satisfactory , example a friend left me a small box of chocolate at the concierge or front desk to be delivered to the room  ,they didn’t send it up , when we called them they said they  were  sorry as they  just deliver room service only , and added that we have to come down to pick it up!
The location of the hotel is good but I cannot recommend it at all , by the way , I am writing this review on my first day , God knows what would we see in the next few days !!!!",2,2023,07,21
100,Amazing hotel in the most prefect location!,"The hotel was BEUTIFUL. it really noticeable that every detail was taken in consideration for the guests well being. everything is beautiful. super clean. and our room was wonderful.
the view of the park and the option to go there for a walk in any given moment really upgraded our experience! 
we will go back FOR SURE!",5,2023,07,11
100,Would stay here again,"I was very pleasantly surprised by this hotel. Beautiful location with it being built onto a park, and the interior of the hotel is lovely. The rooms are sizeable and very comfy, the hotels bar has a great atmosphere and is a great place to have a few drinks before going out, Public transport is very efficient with tram stops stationed right outside of the hotel otherwise the city centre is roughly a 45 minute walk.",5,2023,07,08
100,Perfect stay!,"We stayed for 2 nights in a room with the stair. Loved it. 
Clean, functional and comfortable. Nice restaurant on site. Reception good and efficient. No issues, pleasant stay. 
Close to city centre. Just walk for 20-30 minutes and you get to any point of interest. Quite peaceful area. Will come back.",5,2023,07,07
100,My honest feedback,"The hotel was excellent, boasting a vast and beautiful garden right in front of it. The rooms were cozy and comfortable, and the staff, particularly Ms. Lotte, were incredibly accommodating and professional throughout the check-in and check-out process. I would recommend this nice hotel to anyone who is looking to relax. ",5,2023,06,29
100,Relaxing Luxury in Beautiful Surrounding,"The Hotel Arena is a luxury hotel away from the bustle of central Amsterdam.  The hotel's restaurant and extensive outdoor patio overlook a beautiful city park, giving one the sense that the park is the hotel's front yard.  The interior public spaces (restaurant, hallways, meeting rooms, front desk, etc.) are quite beautiful.  Everything is clean and functional.  In every instance the staff was very pleasant and effective.  My guest room had a few minor blemishes, but nothing that detracted from my stay.  From what I saw, I would say the target demographic for this hotel is the well-to-do young professional, but I enjoyed myself even though I am approaching retirement age.

The breakfast was very nice, a good combination of traditional European and American fare.

Note for Americans:  As with most European hotels, the linens provided in the bathroom do not include a wash cloth.

The immediate neighborhood was very quiet and relaxed, but restaurant and shopping opportunities were only a short walk away.  The hotel is well situated for easy access to public transportation with three tram lines within a five minute stroll, and a metro stop available with a ten minute walk.

I enjoyed my stay and feel the price, pretty stiff by my usual standards, is justified by the location and quality of the building and staff.

",5,2023,06,26
100,Good hotel 🏨- thank you!,Wonderful hotel. Timo has taken good care as has the whole team! And love the location on the park. The room was very nice with high ceilings and two floors and a well done bathroom. I am sure all would enjoy this hotel!,5,2023,06,25
100,"The hotel looks great, but not good for sound","The hotel itself is pretty amazing. I cannot fault the design or the finishes. The location is far from the action. 40mins walk to where we spent most of the weekend - I know we could have used bikes but it's not easy navigating a new city on 2 wheels and it can be a bit chaotic if you're not familiar with the Dutch system. My main gripe was the lack of insulation in the rooms. Each morning from 8-10am, I could hear every door open and close, I could hear upstairs walking around, I could hear conversations in the hallway, every single word. I could even hear someone using the loo (and I don't mean just their flushing). This really affected our stay. I don't get many chances to sleep in and so I was hoping to while at Hotel Arena but it was impossible. I could bring ear plugs but for a hotel of this standard, I would expect more care to be given to sound proofing to rooms. ",3,2023,06,19
100,Beautiful Hotel with A* staff and customer service. Let down by the old building requiring some plumbing work,"My boyfriend and I visited for 6 nights in June 2023.  Upon arrival we were kindly given a packet of Stroop waffles each by staff and a locker to store our luggage in until check in. Our room was large and spacious, as was the bathroom. We were provided with bath robes, bath salts amongst other toiletries. The bedroom also had a cooler with some water inside and a coffee machine with complimentary coffees. There was only one small cupboard to store clothes, which made things quite difficult as we were in Amsterdam for a week. Considering the size of the bedroom it would be easy to fit a set of draws.
The breakfast was lovely, a buffet style with a large range of foods and some fresh smoothies/juices. The staff were very hospitable and always greeted everyone with a smile when they arrived for breakfast, it was very welcoming :) The Hotel faces onto the Oosterpark which makes for a beautiful view in the early mornings. 
One significant thing to note is that the smell of the shower drains was particularly pungent in the morning. The smell would range from stale urine to very smelly sewage (especially if the toilet was used in the morning). Whilst this was a major downside for the room, the staff were exemplary at handling this, very kind, caring and efficient! A HUGE thank you to Lisa who went above and beyond in trying to fix this for us and eventually finding us another room to stay in :) The first time we noticed the smell someone was sent out to inspect the drains that day, even though the smell had gone when we returned in the evening, it returned the next morning. That morning, some staff members visited our room with us, took up the drains and attempted to fix the problem (we left for the day whilst they were still working so were not sure exactly what was done) - we were promised that if the smell did not resolve itself that we would be moved into another room. Unfortunately the next day the smell returned again and Lisa organised for my boyfriend and I to move to another room, she was so kind to put us in a room that was one of her personal favourites and backed onto a little private garden!  
Thank you so much Lisa! You're a star! 

Even with the problem with the first room, I'd still recommend the Hotel! Location is not too far outside of central but away from the bustling touristy areas, beautiful views, spacious rooms and lovely staff :)",4,2023,06,13
100,"Very enjoyable stay, great support from Sarah at front desk","We had a very enjoyable stay at Hotel Arena. Fantastic positioning onto the park, central location. Sarah at the front desk gave great assistance and support. Would recommend the hotel in the future to others.",5,2023,06,12
